age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33,Private,257361,HS-grad,9,Never-married,Protective-serv,Wife,Black,Female,0,0,36,United-States,<=50K
57,Self-emp-not-inc,1111923,Doctorate,16,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,60,United-States,<=50K
58,Private,1454089,HS-grad,9,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,22,United-States,<=50K
65,Self-emp-inc,1150435,HS-grad,9,Never-married,Handlers-cleaners,Husband,White,Male,0,0,54,United-States,<=50K
67,State-gov,371738,Some-college,10,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,0,0,18,United-States,<=50K
68,Private,582815,Assoc-acdm,12,Never-married,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,0,891,42,United-States,<=50K
66,State-gov,134211,Masters,14,Never-married,Craft-repair,Husband,White,Male,0,0,54,United-States,>50K
25,Private,1085484,Doctorate,16,Widowed,Exec-managerial,Own-child,Black,Male,0,0,21,United-States,<=50K
63,Private,1392371,Bachelors,13,Married-civ-spouse,Transport-moving,Not-in-family,Black,Female,0,0,30,United-States,<=50K
68,Local-gov,839285,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,55,United-States,<=50K
23,Private,1274487,Doctorate,16,Married-civ-spouse,Adm-clerical,Unmarried,Black,Female,0,0,33,United-States,<=50K
64,Federal-gov,517783,11th,7,Married-spouse-absent,Sales,Husband,White,Female,0,0,37,United-States,<=50K
44,Private,626251,Assoc-voc,11,Never-married,Priv-house-serv,Unmarried,White,Male,0,0,36,United-States,<=50K
38,Private,106461,Doctorate,16,Never-married,Protective-serv,Husband,White,Female,0,0,24,United-States,<=50K
42,Local-gov,1345178,Bachelors,13,Never-married,Sales,Unmarried,White,Female,0,0,43,United-States,<=50K
43,Private,90138,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,56,United-States,<=50K
74,Private,807554,Masters,14,Never-married,Farming-fishing,Own-child,White,Male,48541,0,42,United-States,>50K
67,Private,240245,Assoc-voc,11,Never-married,Prof-specialty,Husband,White,Male,0,0,55,Taiwan,<=50K
26,Self-emp-inc,1104689,HS-grad,9,Widowed,Tech-support,Wife,White,Female,0,0,36,United-States,<=50K
70,Self-emp-not-inc,1187494,Doctorate,16,Married-civ-spouse,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,43,United-States,<=50K
44,Private,105437,Assoc-acdm,12,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,51,United-States,<=50K
67,Private,174439,Bachelors,13,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,42,United-States,<=50K
59,Self-emp-not-inc,1416978,Bachelors,13,Married-civ-spouse,Other-service,Not-in-family,Black,Male,0,0,27,United-States,<=50K
58,Private,707000,10th,6,Never-married,Machine-op-inspct,Wife,White,Female,0,0,31,United-States,<=50K
21,Private,990184,Doctorate,16,Divorced,Protective-serv,Other-relative,White,Female,0,0,40,United-States,<=50K
40,Private,156871,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
68,Private,1423343,Some-college,10,Divorced,Protective-serv,Husband,Black,Female,0,0,38,United-States,<=50K
37,Self-emp-not-inc,1052820,Bachelors,13,Widowed,Farming-fishing,Husband,Black,Female,22816,0,51,United-States,<=50K
58,Private,1399800,Bachelors,13,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Female,65740,0,62,United-States,>50K
38,Private,126336,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,1714,53,United-States,<=50K
25,Local-gov,1391541,10th,6,Married-civ-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,34,United-States,<=50K
42,Private,933164,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,36,United-States,<=50K
57,Local-gov,524048,Bachelors,13,Married-civ-spouse,Sales,Own-child,White,Male,0,0,56,United-States,<=50K
70,Private,1001388,Doctorate,16,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,43,United-States,>50K
54,Private,1130625,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,India,<=50K
44,Private,274660,Some-college,10,Separated,Prof-specialty,Husband,White,Male,0,0,37,United-States,<=50K
24,Self-emp-not-inc,1018288,HS-grad,9,Never-married,Priv-house-serv,Husband,White,Male,0,0,29,United-States,<=50K
67,Self-emp-not-inc,338604,Some-college,10,Married-civ-spouse,Craft-repair,Wife,Other,Male,0,0,28,India,<=50K
72,Private,929949,11th,7,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,0,0,34,United-States,<=50K
47,Local-gov,1440060,11th,7,Married-spouse-absent,Transport-moving,Not-in-family,Black,Female,0,0,34,United-States,<=50K
46,Private,491645,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,1475,47,United-States,<=50K
64,Private,186397,Bachelors,13,Never-married,Farming-fishing,Not-in-family,Black,Male,0,0,36,United-States,<=50K
48,Local-gov,754235,Masters,14,Never-married,Other-service,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
25,Private,1209249,Some-college,10,Separated,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,34,United-States,<=50K
56,Local-gov,374271,Doctorate,16,Separated,Sales,Wife,Black,Male,0,0,36,United-States,<=50K
28,Self-emp-not-inc,1054450,Masters,14,Never-married,Sales,Unmarried,Black,Male,0,0,43,United-States,>50K
29,Private,696408,Bachelors,13,Never-married,Tech-support,Husband,Other,Male,0,0,7,United-States,<=50K
32,Private,325288,Masters,14,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,0,0,56,India,<=50K
51,Private,747305,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,<=50K
28,Local-gov,1306073,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0,28,United-States,<=50K
36,State-gov,1387628,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,0,0,26,United-States,<=50K
65,Private,116147,Masters,14,Divorced,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States,<=50K
68,Private,1415679,Some-college,10,Never-married,Handlers-cleaners,Other-relative,Black,Female,0,0,5,United-States,>50K
35,Local-gov,831026,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,0,0,55,South,<=50K
69,Private,507780,Masters,14,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
36,Private,245308,Doctorate,16,Never-married,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,55,United-States,<=50K
61,Self-emp-not-inc,1070772,10th,6,Separated,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,47,United-States,<=50K
19,Private,832868,Doctorate,16,Married-spouse-absent,Sales,Husband,Black,Female,0,0,38,United-States,<=50K
27,Private,1358682,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States,<=50K
36,Private,859242,11th,7,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,32,United-States,<=50K
44,Private,601587,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,36,United-States,<=50K
49,State-gov,13631,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Female,8144,0,61,United-States,<=50K
72,Private,290568,Doctorate,16,Divorced,Craft-repair,Unmarried,Other,Male,0,3842,47,United-States,<=50K
21,Private,1187196,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,50,United-States,<=50K
38,Private,20853,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,0,39,United-States,<=50K
41,Self-emp-not-inc,282859,12th,8,Divorced,Craft-repair,Not-in-family,Other,Male,0,0,29,Mexico,<=50K
36,Self-emp-inc,1152437,1st-4th,2,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,38,United-States,<=50K
46,Self-emp-not-inc,171290,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
30,Private,1173905,HS-grad,9,Never-married,Protective-serv,Wife,White,Male,31894,0,22,United-States,<=50K
42,Federal-gov,1155432,1st-4th,2,Divorced,Tech-support,Wife,White,Male,0,0,40,United-States,<=50K
22,Self-emp-not-inc,1260913,11th,7,Married-civ-spouse,Transport-moving,Own-child,White,Female,0,0,30,United-States,<=50K
26,Private,257529,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,0,0,45,United-States,<=50K
22,Self-emp-not-inc,131750,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,0,0,32,United-States,<=50K
52,Private,1452291,1st-4th,2,Never-married,Other-service,Husband,White,Female,0,0,18,United-States,<=50K
27,Private,495334,7th-8th,4,Never-married,Other-service,Husband,Asian-Pac-Islander,Female,79815,0,48,United-States,<=50K
67,Private,1348655,HS-grad,9,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,47,United-States,<=50K
41,Self-emp-inc,137096,11th,7,Separated,Adm-clerical,Husband,White,Female,0,0,46,United-States,<=50K
32,Private,142281,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,35,United-States,<=50K
50,Private,823675,Some-college,10,Never-married,Protective-serv,Unmarried,White,Female,0,0,53,United-States,<=50K
21,Private,825778,Some-college,10,Separated,Handlers-cleaners,Husband,Black,Female,0,0,38,United-States,<=50K
48,Local-gov,779258,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,41,United-States,<=50K
49,Private,900395,7th-8th,4,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,2620,46,United-States,<=50K
42,Private,152548,Assoc-acdm,12,Divorced,Handlers-cleaners,Husband,White,Male,0,0,25,United-States,<=50K
60,Local-gov,135195,Bachelors,13,Separated,Handlers-cleaners,Husband,White,Male,15116,0,39,United-States,<=50K
67,Private,835833,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,38,United-States,<=50K
59,Local-gov,1379786,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,77913,0,46,United-States,>50K
65,Private,1375994,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,1262,44,United-States,<=50K
41,State-gov,473900,Masters,14,Never-married,Protective-serv,Husband,Other,Male,0,0,54,United-States,<=50K
40,State-gov,432344,Bachelors,13,Married-civ-spouse,Protective-serv,Own-child,White,Female,0,0,58,United-States,<=50K
20,Private,116748,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Female,83363,0,36,United-States,>50K
47,Private,1142962,10th,6,Separated,Prof-specialty,Wife,White,Male,0,0,16,United-States,<=50K
72,Private,1430061,Some-college,10,Never-married,Tech-support,Husband,Amer-Indian-Eskimo,Female,0,0,14,South,<=50K
68,Private,289338,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,53,United-States,<=50K
24,Self-emp-inc,319113,Prof-school,15,Married-civ-spouse,Protective-serv,Own-child,Black,Male,0,0,27,United-States,<=50K
28,Private,127125,Doctorate,16,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,36,United-States,<=50K
69,Private,553414,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,52,United-States,<=50K
38,Private,1038134,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Black,Female,0,0,42,United-States,<=50K
50,Self-emp-inc,763121,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,66,United-States,<=50K
52,Private,1132375,Bachelors,13,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,50,United-States,>50K
41,Private,405642,Some-college,10,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,35349,0,33,United-States,<=50K
43,Private,1154653,Masters,14,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,32,United-States,>50K
66,Private,1282092,Masters,14,Never-married,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,0,0,51,United-States,<=50K
49,Private,82683,Doctorate,16,Never-married,Transport-moving,Own-child,Other,Male,0,0,36,United-States,<=50K
73,Private,789435,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,48,Iran,<=50K
20,Private,1231959,HS-grad,9,Separated,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,0,0,61,United-States,<=50K
25,Self-emp-inc,877659,Some-college,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,25,Taiwan,<=50K
45,Private,511443,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,21906,0,27,United-States,<=50K
56,Private,1034492,Assoc-voc,11,Never-married,Farming-fishing,Husband,Black,Female,0,0,22,United-States,<=50K
72,Private,1104180,Bachelors,13,Separated,Tech-support,Husband,Asian-Pac-Islander,Female,0,0,23,United-States,<=50K
71,State-gov,1412784,10th,6,Never-married,Other-service,Husband,Black,Male,0,0,30,United-States,<=50K
71,Private,1281512,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,36,United-States,<=50K
43,Private,1126170,Some-college,10,Divorced,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Female,0,0,34,United-States,<=50K
57,Private,393991,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,United-States,<=50K
33,Self-emp-not-inc,290671,Doctorate,16,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,36,United-States,<=50K
71,Private,126462,Some-college,10,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,0,1051,51,Taiwan,<=50K
66,Private,1130014,HS-grad,9,Married-civ-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,76,United-States,<=50K
61,Private,543910,Some-college,10,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,0,0,38,United-States,<=50K
56,Self-emp-inc,841006,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,86129,0,34,Mexico,>50K
28,State-gov,287792,HS-grad,9,Married-spouse-absent,Exec-managerial,Husband,Black,Female,0,0,30,United-States,<=50K
57,Private,1338037,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,20,Philippines,<=50K
57,Private,1210305,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
35,Private,1417332,Bachelors,13,Separated,Protective-serv,Wife,White,Female,0,0,41,United-States,<=50K
74,Private,877671,Masters,14,Divorced,Protective-serv,Own-child,White,Female,0,0,38,United-States,<=50K
37,Local-gov,1403849,Masters,14,Married-civ-spouse,Tech-support,Not-in-family,Black,Female,0,0,60,United-States,<=50K
55,State-gov,674568,Doctorate,16,Never-married,Prof-specialty,Wife,White,Male,0,0,45,United-States,<=50K
73,Private,953357,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,54,United-States,<=50K
63,Self-emp-not-inc,1136911,Some-college,10,Never-married,Adm-clerical,Own-child,Other,Female,0,0,34,United-States,<=50K
62,Self-emp-not-inc,1085796,1st-4th,2,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,21,United-States,<=50K
57,Self-emp-inc,1097586,Doctorate,16,Married-civ-spouse,Protective-serv,Other-relative,Asian-Pac-Islander,Female,0,0,49,United-States,<=50K
21,Private,606593,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,White,Male,0,0,50,United-States,<=50K
20,Federal-gov,1132858,11th,7,Never-married,Adm-clerical,Unmarried,Black,Male,76024,0,27,United-States,>50K
59,Private,1240251,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,0,0,16,United-States,<=50K
19,Federal-gov,443737,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Black,Female,0,0,19,United-States,<=50K
56,Private,48702,Prof-school,15,Married-civ-spouse,Protective-serv,Husband,Other,Female,0,0,51,India,<=50K
60,Local-gov,1346777,10th,6,Divorced,Handlers-cleaners,Husband,White,Female,0,0,41,United-States,<=50K
30,Private,731501,10th,6,Divorced,Craft-repair,Not-in-family,Other,Male,0,0,38,United-States,<=50K
35,Private,93978,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,48,United-States,<=50K
66,Private,1302260,Assoc-voc,11,Divorced,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,0,0,36,United-States,<=50K
45,Private,103583,Bachelors,13,Separated,Machine-op-inspct,Other-relative,Black,Female,0,0,19,United-States,<=50K
57,Private,1411442,Some-college,10,Separated,Other-service,Wife,Amer-Indian-Eskimo,Female,0,0,32,United-States,<=50K
36,Self-emp-not-inc,985837,11th,7,Separated,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,74,United-States,<=50K
26,Private,1275095,10th,6,Divorced,Adm-clerical,Husband,White,Male,0,0,54,United-States,<=50K
29,Private,316510,Some-college,10,Never-married,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,<=50K
31,Private,35758,Prof-school,15,Married-civ-spouse,Adm-clerical,Not-in-family,Other,Male,0,0,31,United-States,<=50K
35,Self-emp-not-inc,427475,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Unmarried,Black,Female,0,0,45,Cuba,<=50K
58,Private,1011962,Some-college,10,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,52,United-States,<=50K
42,Self-emp-not-inc,983967,Assoc-voc,11,Widowed,Priv-house-serv,Not-in-family,Black,Male,0,0,44,United-States,<=50K
46,Self-emp-inc,898198,HS-grad,9,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,United-States,<=50K
34,Private,902409,Some-college,10,Widowed,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,35,United-States,<=50K
52,Private,23698,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,53,Germany,<=50K
73,Local-gov,696892,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
64,Self-emp-not-inc,444174,Bachelors,13,Separated,Machine-op-inspct,Other-relative,White,Male,0,0,37,United-States,<=50K
71,State-gov,1322985,Some-college,10,Divorced,Other-service,Husband,White,Female,0,0,37,United-States,<=50K
42,State-gov,101380,10th,6,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,33,United-States,<=50K
24,Private,405461,11th,7,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,42,United-States,<=50K
32,Private,802858,10th,6,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,18,United-States,<=50K
31,Self-emp-inc,1285195,Bachelors,13,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,32,United-States,<=50K
47,Private,994832,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,0,0,30,United-States,<=50K
24,Private,303073,Some-college,10,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,0,48,India,<=50K
42,Private,1062180,11th,7,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,98350,0,44,United-States,>50K
51,Private,1227465,Assoc-voc,11,Never-married,Exec-managerial,Husband,White,Male,0,0,69,United-States,<=50K
41,Private,165367,Some-college,10,Widowed,Craft-repair,Wife,Black,Male,0,0,37,United-States,<=50K
49,Self-emp-inc,1046718,Bachelors,13,Married-civ-spouse,Priv-house-serv,Husband,Black,Male,0,0,48,United-States,<=50K
46,Private,764069,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,16,United-States,<=50K
25,Private,1100444,Some-college,10,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,0,0,39,United-States,<=50K
28,Private,592238,Assoc-voc,11,Divorced,Farming-fishing,Not-in-family,White,Female,0,0,32,United-States,<=50K
55,Private,522942,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,24,United-States,<=50K
43,Private,775088,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,0,0,42,United-States,<=50K
38,Private,1414742,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,60,United-States,<=50K
49,Self-emp-not-inc,1253855,10th,6,Married-spouse-absent,Transport-moving,Not-in-family,White,Female,0,0,44,Jamaica,<=50K
44,Private,810845,Masters,14,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,0,0,22,United-States,<=50K
53,Private,1410472,12th,8,Widowed,Exec-managerial,Husband,White,Male,0,0,15,Philippines,<=50K
59,Self-emp-not-inc,776520,Assoc-voc,11,Never-married,Protective-serv,Own-child,White,Male,0,0,42,United-States,<=50K
23,Self-emp-inc,90919,Bachelors,13,Widowed,Farming-fishing,Not-in-family,White,Female,0,0,32,United-States,<=50K
19,Self-emp-not-inc,1226651,12th,8,Married-civ-spouse,Other-service,Own-child,Black,Female,0,0,24,United-States,<=50K
56,Private,414282,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,47,United-States,<=50K
68,Private,773182,Some-college,10,Married-spouse-absent,Farming-fishing,Husband,White,Female,0,0,55,United-States,<=50K
58,Private,1376028,Some-college,10,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K
24,Private,1052052,HS-grad,9,Never-married,Tech-support,Other-relative,Asian-Pac-Islander,Female,0,0,51,South,<=50K
67,Private,944650,Some-college,10,Married-spouse-absent,Farming-fishing,Own-child,Black,Male,0,0,31,United-States,<=50K
48,Private,1243973,Masters,14,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,38,United-States,<=50K
18,Federal-gov,1066487,Assoc-voc,11,Married-civ-spouse,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,0,0,52,United-States,<=50K
71,Private,627500,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Other,Female,67715,0,29,United-States,>50K
19,Self-emp-inc,629327,9th,5,Married-civ-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Male,94073,595,38,United-States,>50K
72,Private,770119,Some-college,10,Widowed,Protective-serv,Husband,White,Female,0,0,28,United-States,<=50K
60,Private,192955,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,0,4011,43,United-States,<=50K
60,State-gov,1083425,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
69,Private,579192,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,0,0,22,United-States,<=50K
54,Private,550121,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Male,0,0,30,United-States,<=50K
24,Private,90453,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,0,0,56,United-States,<=50K
46,Local-gov,297150,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,47,United-States,<=50K
27,Private,211909,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,42,United-States,<=50K
27,Federal-gov,1299823,Bachelors,13,Divorced,Tech-support,Husband,White,Female,0,0,51,United-States,<=50K
22,Private,839275,Some-college,10,Widowed,Craft-repair,Husband,White,Female,0,0,30,United-States,<=50K
45,State-gov,405553,HS-grad,9,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K
55,Private,734511,Some-college,10,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,29,United-States,<=50K
37,Private,1259035,HS-grad,9,Divorced,Prof-specialty,Husband,White,Female,0,0,21,United-States,<=50K
58,Local-gov,544844,Some-college,10,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,3936,31,United-States,<=50K
69,Local-gov,1106796,Some-college,10,Separated,Transport-moving,Unmarried,White,Female,0,1067,39,India,<=50K
35,Private,916210,Masters,14,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,46,United-States,<=50K
18,Private,1129013,Masters,14,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,54,United-States,<=50K
58,Private,913027,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,41,United-States,<=50K
52,State-gov,1469654,Some-college,10,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,47,United-States,<=50K
21,Federal-gov,1050228,11th,7,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Female,0,607,50,United-States,<=50K
65,Local-gov,502047,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,51,United-States,<=50K
52,Federal-gov,563754,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,32,United-States,<=50K
20,Private,1198473,Doctorate,16,Never-married,Tech-support,Husband,White,Female,0,0,31,United-States,<=50K
55,Private,1052894,7th-8th,4,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
50,State-gov,355319,Some-college,10,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,64,United-States,<=50K
19,Private,1200682,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,1130,51,United-States,<=50K
48,State-gov,749384,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,Black,Female,0,1442,35,United-States,<=50K
46,Private,1412261,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,47861,0,40,United-States,>50K
21,Private,1103262,Some-college,10,Separated,Exec-managerial,Own-child,White,Male,0,0,43,United-States,<=50K
38,Private,170321,1st-4th,2,Divorced,Other-service,Other-relative,White,Female,0,0,25,United-States,<=50K
58,Private,142039,Assoc-voc,11,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,30,United-States,<=50K
51,Private,1091707,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,33341,0,45,United-States,<=50K
41,Self-emp-inc,827016,11th,7,Widowed,Priv-house-serv,Own-child,White,Male,0,0,48,United-States,<=50K
51,Private,189354,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,38,United-States,<=50K
43,Private,317231,HS-grad,9,Divorced,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,34,United-States,<=50K
22,Private,614494,Doctorate,16,Married-civ-spouse,Protective-serv,Own-child,Asian-Pac-Islander,Male,0,0,44,United-States,<=50K
21,Private,1473387,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,28,United-States,<=50K
53,Private,687539,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,29,United-States,<=50K
40,Private,1273386,11th,7,Married-civ-spouse,Tech-support,Husband,Black,Female,0,0,74,United-States,<=50K
61,Private,107562,Assoc-acdm,12,Separated,Machine-op-inspct,Own-child,White,Male,0,0,30,United-States,<=50K
23,Private,976249,10th,6,Married-civ-spouse,Tech-support,Own-child,Black,Female,0,782,50,United-States,<=50K
64,Private,653682,11th,7,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K
58,Self-emp-inc,550823,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,47,United-States,<=50K
65,Private,412142,Doctorate,16,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,51,United-States,>50K
62,Local-gov,1293653,Prof-school,15,Married-civ-spouse,Sales,Husband,Black,Male,91882,0,21,United-States,>50K
