age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
57,Private,326452,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,Black,Male,0,0,41,United-States,<=50K
35,State-gov,270794,Some-college,10,Never-married,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,35,England,<=50K
64,Private,1077851,12th,8,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,0,0,46,United-States,<=50K
72,Self-emp-inc,536266,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,45,United-States,<=50K
20,Private,390564,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Not-in-family,Black,Female,0,0,35,United-States,<=50K
60,Self-emp-not-inc,1164380,12th,8,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,51,United-States,>50K
61,State-gov,404930,HS-grad,9,Divorced,Prof-specialty,Husband,White,Female,0,0,37,United-States,<=50K
22,Private,20256,Some-college,10,Widowed,Prof-specialty,Own-child,White,Male,0,0,46,United-States,<=50K
24,Private,1234768,Some-college,10,Divorced,Transport-moving,Husband,White,Female,0,0,24,United-States,<=50K
63,Self-emp-inc,1446880,Some-college,10,Married-civ-spouse,Transport-moving,Unmarried,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
22,Self-emp-not-inc,1354188,Bachelors,13,Divorced,Exec-managerial,Husband,White,Male,0,0,31,United-States,<=50K
29,Self-emp-not-inc,182744,HS-grad,9,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,48,United-States,<=50K
70,State-gov,704169,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,55,United-States,<=50K
59,Private,1319767,11th,7,Never-married,Sales,Husband,White,Female,0,0,44,United-States,<=50K
70,Private,946881,Doctorate,16,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,53,United-States,<=50K
33,Private,454107,10th,6,Married-spouse-absent,Other-service,Husband,Black,Male,0,0,27,United-States,<=50K
60,Private,545893,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,Black,Male,0,0,39,United-States,<=50K
52,Private,475619,9th,5,Never-married,Protective-serv,Husband,Black,Female,0,0,32,United-States,<=50K
68,Private,948855,Bachelors,13,Separated,Farming-fishing,Own-child,White,Male,0,2458,32,Japan,<=50K
30,Private,977054,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,0,0,21,United-States,<=50K
18,Private,1088375,9th,5,Never-married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,423509,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,51,Cuba,<=50K
47,Private,1078018,11th,7,Divorced,Sales,Unmarried,Black,Female,0,0,55,United-States,<=50K
50,Private,661912,Prof-school,15,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,27,United-States,<=50K
67,Private,72451,Some-college,10,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,0,0,34,United-States,>50K
57,Private,1167047,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,31,United-States,<=50K
68,Private,158044,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,30,United-States,<=50K
59,Self-emp-inc,26166,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,36,United-States,<=50K
38,Private,1058729,Some-college,10,Never-married,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
64,Self-emp-not-inc,140973,HS-grad,9,Divorced,Other-service,Own-child,Amer-Indian-Eskimo,Male,0,0,36,United-States,<=50K
36,Local-gov,798404,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Not-in-family,Other,Female,15893,0,23,United-States,<=50K
64,Private,507665,HS-grad,9,Never-married,Exec-managerial,Wife,White,Female,0,0,51,United-States,<=50K
57,Private,1406634,Bachelors,13,Married-spouse-absent,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,0,0,42,United-States,<=50K
30,Local-gov,469313,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0,44,United-States,<=50K
21,Private,165359,Bachelors,13,Married-spouse-absent,Sales,Own-child,White,Male,0,0,45,United-States,<=50K
68,Self-emp-not-inc,213102,11th,7,Married-spouse-absent,Tech-support,Wife,White,Male,0,0,47,United-States,<=50K
62,Private,1475138,11th,7,Divorced,Transport-moving,Husband,White,Male,0,0,41,United-States,>50K
20,Private,1433759,Masters,14,Widowed,Farming-fishing,Wife,Other,Male,0,0,30,United-States,<=50K
32,Local-gov,209656,Masters,14,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,58,United-States,<=50K
45,Private,509801,12th,8,Never-married,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,47,United-States,<=50K
47,Private,58750,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,13478,0,29,England,<=50K
39,Private,1226465,Some-college,10,Never-married,Protective-serv,Wife,White,Female,0,0,29,England,<=50K
28,Local-gov,1341096,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,63,United-States,<=50K
56,Private,1056116,7th-8th,4,Never-married,Tech-support,Wife,Asian-Pac-Islander,Female,0,0,38,Japan,<=50K
59,Private,757318,12th,8,Married-civ-spouse,Transport-moving,Unmarried,Black,Male,0,0,31,United-States,<=50K
54,Private,558265,Masters,14,Never-married,Craft-repair,Other-relative,Black,Male,0,0,33,United-States,<=50K
72,Private,436035,Bachelors,13,Separated,Adm-clerical,Husband,White,Female,0,0,45,United-States,<=50K
40,Private,1066049,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,34,United-States,<=50K
48,Private,857472,12th,8,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,41,United-States,<=50K
36,Private,700308,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Not-in-family,Other,Male,0,0,67,Mexico,>50K
72,Private,570315,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,21,United-States,<=50K
41,Private,1091826,Doctorate,16,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,0,0,35,United-States,<=50K
40,Private,1473569,Doctorate,16,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,>50K
60,Private,193180,Some-college,10,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,18,United-States,<=50K
34,Private,1156321,Bachelors,13,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Female,0,0,46,United-States,<=50K
38,Private,682460,11th,7,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
65,Private,981839,Bachelors,13,Married-civ-spouse,Farming-fishing,Own-child,Asian-Pac-Islander,Female,0,0,23,United-States,<=50K
19,State-gov,1193336,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,39,Philippines,<=50K
20,Private,488375,Some-college,10,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,0,0,42,United-States,<=50K
67,State-gov,308064,Masters,14,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,46,United-States,<=50K
34,Private,50486,Some-college,10,Separated,Prof-specialty,Husband,Other,Male,0,0,72,United-States,<=50K
62,Self-emp-inc,1439717,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,31,United-States,>50K
57,Private,1190885,Assoc-acdm,12,Divorced,Craft-repair,Wife,Black,Male,0,0,46,United-States,<=50K
29,Private,1075258,Bachelors,13,Divorced,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K
28,Private,82946,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,36,United-States,<=50K
74,Self-emp-not-inc,1375981,Some-college,10,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
68,Local-gov,179512,Some-college,10,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Male,0,0,44,United-States,<=50K
32,Self-emp-not-inc,441051,11th,7,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
45,Private,882889,Bachelors,13,Never-married,Transport-moving,Unmarried,Black,Female,0,0,43,United-States,<=50K
67,Private,29586,Bachelors,13,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,39,United-States,<=50K
32,Self-emp-not-inc,1131103,10th,6,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,28,United-States,<=50K
55,Private,1382390,Masters,14,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,0,3311,49,United-States,<=50K
39,Private,616751,10th,6,Separated,Other-service,Husband,White,Male,5409,0,52,United-States,<=50K
68,Private,191214,Assoc-voc,11,Widowed,Sales,Husband,White,Male,0,0,51,United-States,<=50K
34,Private,882970,Bachelors,13,Divorced,Sales,Own-child,Amer-Indian-Eskimo,Male,0,0,48,United-States,<=50K
42,Private,1162198,Doctorate,16,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,30,United-States,<=50K
57,Local-gov,1451443,Assoc-voc,11,Widowed,Exec-managerial,Other-relative,White,Female,0,0,28,United-States,<=50K
56,State-gov,414170,11th,7,Married-civ-spouse,Other-service,Own-child,White,Male,0,0,50,United-States,>50K
24,Private,428067,9th,5,Divorced,Handlers-cleaners,Husband,White,Male,0,0,25,United-States,<=50K
22,State-gov,134857,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,31,United-States,<=50K
66,Federal-gov,77279,Assoc-voc,11,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0,65,United-States,<=50K
61,Private,1100949,Masters,14,Separated,Farming-fishing,Unmarried,White,Male,0,0,46,United-States,<=50K
26,Self-emp-not-inc,340239,Doctorate,16,Married-civ-spouse,Protective-serv,Unmarried,Asian-Pac-Islander,Female,0,0,41,United-States,<=50K
54,State-gov,461500,Masters,14,Never-married,Sales,Own-child,White,Male,0,0,17,United-States,<=50K
34,Self-emp-not-inc,672220,10th,6,Never-married,Machine-op-inspct,Husband,White,Male,0,0,31,United-States,<=50K
41,Private,126942,HS-grad,9,Never-married,Transport-moving,Wife,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
53,Private,1161318,Some-college,10,Married-civ-spouse,Prof-specialty,Unmarried,Other,Male,0,0,22,United-States,<=50K
54,Private,853468,Assoc-voc,11,Married-civ-spouse,Protective-serv,Own-child,Other,Female,0,0,44,United-States,<=50K
38,Private,631990,HS-grad,9,Widowed,Other-service,Husband,Black,Male,0,0,23,United-States,<=50K
65,Private,356867,Bachelors,13,Married-civ-spouse,Other-service,Not-in-family,White,Female,96589,0,32,Taiwan,>50K
47,Private,882768,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,0,21,United-States,<=50K
64,Private,1075571,11th,7,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,41,United-States,<=50K
50,Private,848615,Some-college,10,Never-married,Machine-op-inspct,Wife,Black,Male,0,0,19,United-States,<=50K
38,Local-gov,1132313,Assoc-voc,11,Divorced,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,38,United-States,<=50K
32,Private,733350,10th,6,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,47,United-States,<=50K
18,Private,193731,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Black,Female,0,0,42,United-States,<=50K
48,Private,247329,Masters,14,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Female,16076,0,45,United-States,<=50K
49,State-gov,1187368,Some-college,10,Never-married,Tech-support,Wife,White,Male,37561,0,42,United-States,>50K
71,Private,112826,HS-grad,9,Married-spouse-absent,Transport-moving,Own-child,White,Male,0,0,38,United-States,<=50K
32,Private,685405,Masters,14,Never-married,Handlers-cleaners,Wife,Black,Male,0,1406,39,United-States,<=50K
18,Private,312303,10th,6,Never-married,Adm-clerical,Husband,Other,Male,0,0,43,United-States,<=50K
68,Private,1130339,Some-college,10,Divorced,Exec-managerial,Own-child,White,Female,0,0,26,United-States,<=50K
51,Self-emp-inc,411667,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,51325,0,35,United-States,>50K
20,Private,1140543,10th,6,Divorced,Transport-moving,Husband,Other,Female,0,0,64,United-States,<=50K
36,Private,289531,Some-college,10,Separated,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,45,United-States,<=50K
73,Private,911520,11th,7,Divorced,Craft-repair,Husband,White,Female,18114,0,54,United-States,>50K
67,Self-emp-not-inc,296752,12th,8,Married-civ-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,10282,0,44,United-States,<=50K
49,Private,702626,Bachelors,13,Divorced,Craft-repair,Husband,White,Female,0,0,31,United-States,<=50K
23,Private,911557,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Female,0,0,36,United-States,<=50K
55,Private,240068,11th,7,Divorced,Protective-serv,Wife,Black,Male,0,0,19,United-States,<=50K
21,Private,684093,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Male,0,0,56,China,<=50K
40,Private,1065730,11th,7,Never-married,Priv-house-serv,Husband,Black,Male,0,0,50,United-States,<=50K
41,Private,382118,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,29,United-States,<=50K
62,Federal-gov,90449,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,0,2515,49,United-States,>50K
56,Private,360815,Masters,14,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,48,United-States,<=50K
45,Private,596634,Assoc-acdm,12,Never-married,Other-service,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
18,Private,224002,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,45,United-States,<=50K
19,State-gov,1203333,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,46,United-States,<=50K
64,Private,1034848,Some-college,10,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,44,United-States,<=50K
55,Private,761222,Bachelors,13,Married-civ-spouse,Priv-house-serv,Unmarried,Black,Male,0,0,41,Cuba,<=50K
37,Local-gov,715772,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,41,United-States,<=50K
60,Private,1187564,Bachelors,13,Never-married,Sales,Husband,Black,Male,0,0,33,United-States,<=50K
70,State-gov,994560,Bachelors,13,Never-married,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,0,0,50,United-States,<=50K
18,Private,1031858,Assoc-voc,11,Married-spouse-absent,Farming-fishing,Own-child,White,Female,0,0,63,Japan,<=50K
69,Self-emp-not-inc,571700,10th,6,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Male,0,0,26,United-States,<=50K
32,Private,20097,Some-college,10,Married-civ-spouse,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
61,Private,137938,11th,7,Never-married,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,32,United-States,<=50K
51,Local-gov,1101107,Assoc-voc,11,Divorced,Other-service,Other-relative,White,Male,0,0,46,United-States,<=50K
60,Private,1228827,Masters,14,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States,<=50K
24,Private,150316,Some-college,10,Never-married,Protective-serv,Wife,Black,Male,0,0,41,United-States,<=50K
52,Private,73744,Masters,14,Never-married,Tech-support,Own-child,Black,Male,0,0,32,United-States,<=50K
73,Private,359460,Doctorate,16,Married-civ-spouse,Protective-serv,Own-child,Black,Female,0,0,34,United-States,<=50K
63,Private,555471,Bachelors,13,Divorced,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
63,Private,281169,Some-college,10,Widowed,Tech-support,Not-in-family,White,Male,0,0,19,United-States,<=50K
28,Private,877176,9th,5,Married-civ-spouse,Prof-specialty,Wife,White,Male,50774,0,54,United-States,<=50K
33,Local-gov,1330010,Bachelors,13,Divorced,Tech-support,Husband,White,Female,0,0,48,United-States,<=50K
64,Private,994485,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,1564,55,Germany,<=50K
40,Private,503694,Masters,14,Married-civ-spouse,Sales,Not-in-family,Black,Female,0,0,35,United-States,<=50K
50,Private,724366,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Female,14727,0,45,United-States,<=50K
27,Self-emp-not-inc,1410408,Assoc-acdm,12,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,29,United-States,<=50K
62,Self-emp-not-inc,1193157,Assoc-acdm,12,Married-spouse-absent,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,33,United-States,<=50K
43,Private,240797,HS-grad,9,Divorced,Farming-fishing,Own-child,Black,Female,0,0,64,United-States,<=50K
46,State-gov,721171,12th,8,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,83231,0,35,United-States,>50K
72,Private,134519,Masters,14,Never-married,Machine-op-inspct,Own-child,Black,Female,0,2598,51,Mexico,<=50K
53,Private,1247720,Masters,14,Separated,Prof-specialty,Own-child,Black,Male,0,0,43,United-States,<=50K
43,Private,1038716,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,804,23,Taiwan,<=50K
37,State-gov,377167,12th,8,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
52,Federal-gov,1115203,7th-8th,4,Divorced,Other-service,Husband,White,Male,1517,0,44,United-States,<=50K
42,Private,710749,HS-grad,9,Never-married,Sales,Husband,Black,Male,0,0,48,United-States,<=50K
30,Private,1189148,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,0,0,18,United-States,<=50K
38,Private,58013,11th,7,Divorced,Priv-house-serv,Wife,Black,Female,0,0,28,United-States,<=50K
34,Private,646645,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,43,United-States,<=50K
60,Private,866873,Bachelors,13,Separated,Priv-house-serv,Husband,White,Female,0,0,28,United-States,<=50K
46,Local-gov,166899,Some-college,10,Never-married,Machine-op-inspct,Husband,Black,Female,0,3087,54,Jamaica,<=50K
29,Private,607310,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,0,0,39,United-States,<=50K
26,Private,1104352,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,45,United-States,<=50K
71,State-gov,1019159,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,55,United-States,<=50K
68,Private,168342,Assoc-voc,11,Divorced,Craft-repair,Wife,Amer-Indian-Eskimo,Male,0,0,25,United-States,<=50K
65,Private,1109539,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,45,United-States,<=50K
59,Private,1084702,9th,5,Never-married,Prof-specialty,Wife,White,Female,0,0,41,United-States,<=50K
67,State-gov,652323,11th,7,Separated,Machine-op-inspct,Husband,White,Male,0,0,41,United-States,<=50K
54,Private,1223437,Masters,14,Married-civ-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,37,United-States,<=50K
70,Private,911616,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,41,United-States,<=50K
70,Private,1489703,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,0,0,4,Jamaica,<=50K
42,State-gov,1094312,12th,8,Married-spouse-absent,Farming-fishing,Own-child,White,Female,0,0,54,Philippines,<=50K
32,Private,1488094,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,23,United-States,<=50K
68,Private,1249139,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Female,0,0,61,United-States,<=50K
65,Local-gov,507701,12th,8,Separated,Machine-op-inspct,Husband,White,Female,0,0,28,United-States,<=50K
43,Private,167675,Bachelors,13,Divorced,Farming-fishing,Husband,White,Male,0,0,28,United-States,<=50K
69,Private,943674,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,0,0,44,United-States,>50K
23,Private,822158,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,0,0,43,United-States,<=50K
64,Private,1469623,11th,7,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,<=50K
20,Self-emp-inc,1379280,10th,6,Divorced,Handlers-cleaners,Wife,White,Male,0,0,44,United-States,<=50K
23,Self-emp-inc,17709,7th-8th,4,Never-married,Tech-support,Husband,White,Female,96384,0,38,United-States,>50K
21,Private,432113,Bachelors,13,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,35,United-States,<=50K
22,Private,770544,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,White,Male,0,0,46,United-States,<=50K
28,Private,941442,7th-8th,4,Divorced,Craft-repair,Husband,White,Male,0,0,31,United-States,<=50K
38,Private,601104,Assoc-voc,11,Never-married,Other-service,Husband,White,Female,0,0,41,United-States,<=50K
38,Private,429579,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,19,Japan,<=50K
41,State-gov,680679,Bachelors,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,43,United-States,<=50K
73,Private,1200463,10th,6,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Female,0,0,41,United-States,<=50K
47,Private,1402991,11th,7,Never-married,Other-service,Husband,White,Male,0,0,39,United-States,<=50K
31,Private,1111070,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Female,0,0,60,United-States,<=50K
25,Local-gov,252542,Bachelors,13,Widowed,Machine-op-inspct,Own-child,White,Male,0,0,57,Jamaica,<=50K
70,Private,1415768,12th,8,Separated,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
33,Self-emp-inc,797546,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,3484,50,United-States,<=50K
64,Private,1045426,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,41,United-States,>50K
63,Private,1014144,HS-grad,9,Never-married,Protective-serv,Wife,Black,Male,0,0,43,United-States,<=50K
67,Private,735260,Doctorate,16,Divorced,Protective-serv,Not-in-family,Black,Male,18502,0,45,United-States,>50K
26,Local-gov,793587,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,47,Cuba,<=50K
62,Private,812117,11th,7,Married-civ-spouse,Tech-support,Husband,Other,Male,0,0,40,Germany,<=50K
62,Private,206191,Some-college,10,Separated,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,0,46,United-States,<=50K
73,Self-emp-not-inc,1164349,Some-college,10,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
58,Private,474707,10th,6,Divorced,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
24,Private,1102963,Some-college,10,Married-spouse-absent,Exec-managerial,Husband,Other,Male,0,0,51,United-States,<=50K
44,Private,51213,Bachelors,13,Never-married,Transport-moving,Husband,Other,Male,0,2965,32,United-States,<=50K
45,Private,186421,Bachelors,13,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,41,United-States,<=50K
44,Federal-gov,406004,Some-college,10,Separated,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
37,Private,454431,HS-grad,9,Married-spouse-absent,Protective-serv,Husband,Amer-Indian-Eskimo,Female,45568,0,27,United-States,<=50K
63,Private,165650,10th,6,Never-married,Priv-house-serv,Wife,Asian-Pac-Islander,Male,0,0,56,China,<=50K
34,Private,1021086,Bachelors,13,Never-married,Adm-clerical,Husband,Black,Male,0,0,30,Jamaica,<=50K
43,State-gov,110055,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,57,United-States,>50K
43,Private,161400,HS-grad,9,Separated,Priv-house-serv,Husband,White,Male,0,0,23,United-States,<=50K
54,Private,921340,10th,6,Separated,Farming-fishing,Unmarried,Black,Female,0,0,22,United-States,<=50K
45,Federal-gov,987649,Doctorate,16,Never-married,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
73,Local-gov,980125,Doctorate,16,Never-married,Other-service,Wife,Black,Female,0,0,44,United-States,<=50K
74,Private,1288548,Bachelors,13,Never-married,Sales,Husband,White,Male,0,0,44,United-States,<=50K
44,Private,1178037,Assoc-voc,11,Divorced,Adm-clerical,Husband,Black,Female,0,0,55,United-States,<=50K
33,Self-emp-inc,555851,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Husband,Asian-Pac-Islander,Male,0,0,30,Japan,<=50K
61,Private,962892,Bachelors,13,Never-married,Craft-repair,Wife,Amer-Indian-Eskimo,Male,0,0,51,United-States,<=50K
69,State-gov,334518,Assoc-voc,11,Married-civ-spouse,Tech-support,Own-child,White,Female,0,0,20,United-States,<=50K
68,Private,1228782,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,28,United-States,<=50K
27,Private,1274620,Assoc-acdm,12,Widowed,Prof-specialty,Wife,Black,Male,0,0,36,United-States,<=50K
21,Private,834580,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,0,26,United-States,<=50K
55,Private,724040,Some-college,10,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,46,United-States,<=50K
35,Private,930432,HS-grad,9,Divorced,Tech-support,Not-in-family,Black,Male,0,0,32,United-States,<=50K
35,Private,1242454,Bachelors,13,Widowed,Protective-serv,Own-child,Asian-Pac-Islander,Female,0,0,52,United-States,<=50K
19,Local-gov,1361293,Bachelors,13,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,0,0,50,United-States,<=50K
72,Private,127721,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,31,United-States,<=50K
18,Private,901443,Some-college,10,Never-married,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
54,Private,325328,Bachelors,13,Divorced,Priv-house-serv,Own-child,White,Female,0,0,38,United-States,<=50K
70,Private,104131,Some-college,10,Never-married,Tech-support,Not-in-family,Black,Male,0,0,56,United-States,<=50K
21,Private,13823,Bachelors,13,Never-married,Machine-op-inspct,Wife,Black,Female,0,0,28,United-States,<=50K
53,Private,153193,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,11,United-States,<=50K
70,Private,674698,7th-8th,4,Widowed,Sales,Husband,White,Female,0,0,34,United-States,<=50K
41,Private,1278325,Masters,14,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,28,United-States,>50K
34,Private,1316128,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,Other,Female,0,0,21,United-States,<=50K
58,Self-emp-inc,1165304,HS-grad,9,Never-married,Priv-house-serv,Own-child,Other,Male,0,0,39,United-States,<=50K
70,Private,966079,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,United-States,<=50K
49,Private,914092,Some-college,10,Divorced,Priv-house-serv,Wife,Asian-Pac-Islander,Female,0,0,44,United-States,<=50K
18,Private,38654,12th,8,Never-married,Tech-support,Wife,Black,Male,0,0,25,United-States,<=50K
57,Private,1227656,Doctorate,16,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,75,Jamaica,<=50K
30,Local-gov,48860,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,52,United-States,<=50K
74,Federal-gov,1177790,12th,8,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Female,0,0,31,United-States,<=50K
33,State-gov,1076990,Some-college,10,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,63843,0,30,United-States,>50K
54,Self-emp-not-inc,403624,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37,United-States,<=50K
