age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
55,Private,156160,Bachelors,13,Divorced,Protective-serv,Husband,Black,Male,0,664,31,United-States,<=50K
59,Private,19503,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,41,United-States,<=50K
66,Private,336775,Assoc-acdm,12,Divorced,Sales,Husband,White,Male,0,0,27,United-States,<=50K
58,Private,1363412,Bachelors,13,Married-spouse-absent,Adm-clerical,Husband,White,Male,0,0,68,United-States,<=50K
35,State-gov,938324,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,61,United-States,<=50K
60,Private,1073822,Some-college,10,Divorced,Handlers-cleaners,Wife,White,Male,0,0,58,United-States,<=50K
65,State-gov,976259,Masters,14,Divorced,Prof-specialty,Husband,White,Female,0,0,41,United-States,<=50K
36,Self-emp-not-inc,848157,Masters,14,Never-married,Protective-serv,Own-child,White,Male,0,0,51,United-States,<=50K
25,Private,391220,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,39,United-States,<=50K
68,Private,646249,Doctorate,16,Never-married,Protective-serv,Not-in-family,White,Male,0,0,53,United-States,<=50K
26,Private,817572,Doctorate,16,Married-civ-spouse,Transport-moving,Wife,Black,Male,0,0,35,United-States,<=50K
51,Private,1472699,Bachelors,13,Married-civ-spouse,Priv-house-serv,Unmarried,White,Male,0,0,59,United-States,<=50K
31,Private,1341413,Some-college,10,Never-married,Other-service,Husband,White,Male,0,0,34,United-States,<=50K
25,State-gov,1100934,Prof-school,15,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,35,United-States,<=50K
62,Private,1214412,Bachelors,13,Married-spouse-absent,Sales,Unmarried,Other,Male,0,0,34,Jamaica,<=50K
26,Private,1205556,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,42,United-States,<=50K
56,Self-emp-not-inc,999273,Some-college,10,Divorced,Handlers-cleaners,Husband,White,Male,0,0,35,United-States,<=50K
57,Private,1232298,Doctorate,16,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,45,United-States,<=50K
21,Private,120616,11th,7,Married-civ-spouse,Protective-serv,Other-relative,White,Male,0,0,34,United-States,<=50K
27,Private,44618,7th-8th,4,Separated,Priv-house-serv,Own-child,Black,Male,25199,0,49,United-States,<=50K
63,Private,668977,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,58,United-States,<=50K
46,Private,93114,Bachelors,13,Divorced,Tech-support,Unmarried,White,Male,0,0,40,United-States,>50K
24,Private,513969,Masters,14,Never-married,Other-service,Wife,White,Female,0,1462,66,United-States,<=50K
74,Private,305491,Bachelors,13,Separated,Other-service,Not-in-family,White,Female,0,0,53,United-States,<=50K
33,Private,1427849,Bachelors,13,Never-married,Protective-serv,Husband,White,Male,0,0,65,United-States,<=50K
18,Private,980771,Some-college,10,Married-spouse-absent,Prof-specialty,Husband,Black,Male,0,3967,39,United-States,>50K
70,Private,74321,Assoc-voc,11,Separated,Tech-support,Not-in-family,White,Female,0,0,20,United-States,<=50K
18,Private,934553,Some-college,10,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,1156,31,United-States,<=50K
49,Private,1094954,Bachelors,13,Separated,Protective-serv,Wife,White,Male,0,0,32,United-States,<=50K
74,Private,492914,Some-college,10,Widowed,Machine-op-inspct,Husband,White,Female,0,4109,28,United-States,<=50K
50,Private,1317097,Some-college,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,13,United-States,<=50K
51,Private,1450489,Bachelors,13,Never-married,Other-service,Husband,White,Male,0,0,52,United-States,<=50K
40,Private,1461830,HS-grad,9,Married-civ-spouse,Priv-house-serv,Other-relative,White,Male,0,0,17,United-States,<=50K
25,State-gov,149907,Bachelors,13,Never-married,Craft-repair,Husband,White,Male,0,0,51,United-States,<=50K
50,Private,675996,Some-college,10,Married-civ-spouse,Protective-serv,Own-child,Black,Male,0,0,66,United-States,<=50K
69,Local-gov,1160366,Assoc-acdm,12,Never-married,Other-service,Other-relative,White,Male,42438,0,30,United-States,>50K
23,Private,666792,9th,5,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,44,Japan,<=50K
68,Private,723076,Some-college,10,Divorced,Exec-managerial,Wife,White,Male,0,0,35,United-States,<=50K
41,Self-emp-not-inc,497598,Some-college,10,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,49,United-States,<=50K
48,Self-emp-not-inc,631370,Some-college,10,Never-married,Tech-support,Own-child,Black,Male,0,0,25,United-States,<=50K
27,Federal-gov,1038912,Doctorate,16,Divorced,Other-service,Wife,White,Female,0,0,38,United-States,<=50K
53,Private,50072,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,53,United-States,<=50K
28,Self-emp-inc,1193845,Some-college,10,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,39,Japan,<=50K
33,Private,1088056,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
59,Private,217227,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,54,United-States,<=50K
20,Private,1152762,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,24,United-States,<=50K
43,State-gov,782976,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
51,Private,483740,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Female,0,0,46,United-States,<=50K
25,Federal-gov,685474,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Own-child,White,Male,0,0,41,India,<=50K
34,Private,776415,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,70,United-States,<=50K
37,Self-emp-not-inc,323480,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,Black,Female,0,0,48,United-States,<=50K
55,Self-emp-not-inc,908676,Some-college,10,Divorced,Priv-house-serv,Not-in-family,White,Male,0,0,37,United-States,<=50K
73,Federal-gov,942351,Doctorate,16,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,47,United-States,>50K
65,Private,555706,9th,5,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,42,United-States,<=50K
28,Private,693000,Masters,14,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,Private,922185,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,42,China,<=50K
20,Private,756634,Some-college,10,Divorced,Craft-repair,Own-child,White,Female,19121,0,34,United-States,<=50K
51,Private,653974,Some-college,10,Married-spouse-absent,Adm-clerical,Husband,White,Male,0,0,42,United-States,<=50K
26,Private,1425653,HS-grad,9,Divorced,Handlers-cleaners,Husband,White,Male,0,0,33,United-States,<=50K
31,Private,1310173,Bachelors,13,Widowed,Tech-support,Own-child,White,Male,0,0,17,United-States,<=50K
66,Private,573411,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Male,0,0,53,United-States,<=50K
67,Private,1074330,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,33,United-States,<=50K
65,Local-gov,1209819,Bachelors,13,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,41,United-States,<=50K
32,Private,175616,Doctorate,16,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,30,United-States,<=50K
53,State-gov,887028,Assoc-voc,11,Married-civ-spouse,Priv-house-serv,Husband,Black,Male,0,0,31,United-States,<=50K
52,State-gov,1194190,HS-grad,9,Separated,Machine-op-inspct,Husband,White,Female,0,0,27,United-States,<=50K
28,Private,97120,Some-college,10,Never-married,Protective-serv,Unmarried,White,Male,0,0,51,United-States,<=50K
49,Self-emp-not-inc,511157,HS-grad,9,Divorced,Protective-serv,Husband,White,Male,0,0,54,United-States,<=50K
47,Private,1191529,10th,6,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Private,1395162,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,41890,0,33,United-States,<=50K
60,Private,1479174,Assoc-acdm,12,Never-married,Protective-serv,Husband,White,Male,0,0,19,United-States,<=50K
56,Private,904137,HS-grad,9,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,49,United-States,<=50K
48,Private,75246,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Female,0,0,31,United-States,<=50K
59,Private,53048,Assoc-voc,11,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,0,0,26,United-States,<=50K
61,State-gov,1211248,Doctorate,16,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K
50,Private,1097757,HS-grad,9,Never-married,Tech-support,Unmarried,White,Male,0,0,35,Japan,<=50K
33,Self-emp-not-inc,298805,11th,7,Married-civ-spouse,Craft-repair,Own-child,Black,Female,0,0,21,United-States,<=50K
61,State-gov,205525,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,0,0,23,United-States,<=50K
58,Private,227719,HS-grad,9,Widowed,Handlers-cleaners,Husband,White,Male,0,0,44,United-States,<=50K
74,Private,1308987,Doctorate,16,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,16343,0,32,United-States,<=50K
26,Local-gov,1142546,Assoc-voc,11,Divorced,Handlers-cleaners,Husband,White,Female,97349,0,46,United-States,>50K
41,Private,1414026,Some-college,10,Divorced,Handlers-cleaners,Husband,White,Female,0,0,41,United-States,<=50K
70,Private,180208,Some-college,10,Never-married,Protective-serv,Husband,White,Male,0,0,52,United-States,<=50K
47,Private,1039953,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Male,0,0,30,Cuba,<=50K
71,State-gov,1377604,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Female,0,0,42,United-States,<=50K
18,Private,799932,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Female,0,0,47,United-States,<=50K
20,Private,1156407,Masters,14,Married-civ-spouse,Sales,Wife,White,Male,0,0,32,United-States,<=50K
63,Private,902203,Assoc-acdm,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,53,South,<=50K
38,Private,22647,Some-college,10,Never-married,Tech-support,Husband,White,Male,0,0,20,United-States,>50K
47,Private,646182,9th,5,Married-spouse-absent,Exec-managerial,Own-child,White,Male,0,0,30,Philippines,<=50K
42,Self-emp-not-inc,398608,Assoc-voc,11,Never-married,Sales,Husband,White,Male,0,0,19,Taiwan,<=50K
41,Local-gov,135829,Some-college,10,Never-married,Other-service,Husband,White,Female,0,0,31,United-States,<=50K
71,Private,892656,Assoc-acdm,12,Never-married,Sales,Husband,White,Male,0,0,38,United-States,<=50K
23,Private,1385222,Assoc-acdm,12,Never-married,Farming-fishing,Husband,White,Female,0,0,49,United-States,<=50K
62,Private,91951,Masters,14,Divorced,Transport-moving,Wife,White,Male,0,0,38,United-States,>50K
68,Private,498860,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,32,United-States,<=50K
55,Private,1002089,Some-college,10,Divorced,Tech-support,Own-child,Black,Male,0,0,21,United-States,<=50K
40,Private,474709,HS-grad,9,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,3469,25,Mexico,<=50K
27,Private,184497,Bachelors,13,Divorced,Craft-repair,Own-child,White,Female,0,0,43,United-States,<=50K
56,Private,295085,11th,7,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,50,United-States,<=50K
44,Private,48713,Masters,14,Divorced,Machine-op-inspct,Own-child,White,Female,25057,0,34,United-States,<=50K
26,Private,1479178,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,25371,0,54,United-States,<=50K
38,Private,738771,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,28,United-States,<=50K
72,State-gov,1405503,Doctorate,16,Divorced,Protective-serv,Wife,Other,Male,0,0,35,India,<=50K
33,Self-emp-not-inc,1025779,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,36,United-States,<=50K
28,Local-gov,528786,HS-grad,9,Married-spouse-absent,Tech-support,Husband,White,Male,0,0,58,United-States,<=50K
56,Local-gov,1405271,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,41,United-States,<=50K
29,Private,396602,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,18,United-States,<=50K
70,Local-gov,279289,Bachelors,13,Married-civ-spouse,Transport-moving,Own-child,White,Female,32151,0,51,Mexico,>50K
66,Private,1202713,Assoc-voc,11,Separated,Tech-support,Not-in-family,White,Female,0,0,62,Mexico,<=50K
74,Private,830182,11th,7,Never-married,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,0,0,37,United-States,<=50K
70,Private,636951,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,29,United-States,<=50K
31,Private,881687,Bachelors,13,Married-civ-spouse,Tech-support,Unmarried,White,Male,6687,0,50,United-States,<=50K
30,Private,1442787,Masters,14,Never-married,Handlers-cleaners,Own-child,White,Female,7397,0,63,United-States,<=50K
37,Private,426408,Bachelors,13,Widowed,Farming-fishing,Own-child,White,Female,0,0,50,United-States,<=50K
44,Self-emp-not-inc,1344386,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,Philippines,<=50K
68,Self-emp-inc,1358596,11th,7,Married-civ-spouse,Transport-moving,Unmarried,White,Male,0,0,49,United-States,<=50K
59,Private,1134841,Prof-school,15,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,44,United-States,<=50K
54,Private,244677,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,28,United-States,<=50K
68,Self-emp-not-inc,145203,Bachelors,13,Never-married,Priv-house-serv,Own-child,White,Male,0,0,55,United-States,<=50K
54,Private,190217,HS-grad,9,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
39,Private,1050110,Assoc-voc,11,Married-spouse-absent,Other-service,Own-child,White,Female,0,0,55,United-States,<=50K
41,Private,603521,Some-college,10,Never-married,Transport-moving,Husband,Other,Male,0,0,27,United-States,<=50K
47,Private,1471560,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,44,United-States,<=50K
23,Private,21567,HS-grad,9,Married-spouse-absent,Priv-house-serv,Husband,White,Female,0,0,29,United-States,<=50K
60,Self-emp-inc,564054,Some-college,10,Married-civ-spouse,Transport-moving,Own-child,Black,Male,0,0,42,United-States,>50K
55,Self-emp-not-inc,402698,HS-grad,9,Married-civ-spouse,Protective-serv,Not-in-family,White,Male,0,0,57,United-States,>50K
59,Private,1315345,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,22,United-States,<=50K
48,Private,191412,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,0,0,23,United-States,<=50K
62,Self-emp-inc,615565,Bachelors,13,Never-married,Priv-house-serv,Unmarried,White,Male,0,0,51,United-States,<=50K
72,Private,1293330,HS-grad,9,Married-spouse-absent,Craft-repair,Husband,White,Female,90319,0,39,United-States,>50K
50,Private,1448013,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,54,United-States,<=50K
43,Private,1366740,HS-grad,9,Never-married,Handlers-cleaners,Wife,White,Male,47595,0,30,United-States,<=50K
23,Private,978368,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K
62,Private,253139,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,61869,0,48,United-States,>50K
69,Private,154923,HS-grad,9,Never-married,Protective-serv,Husband,White,Male,0,0,42,United-States,>50K
57,Private,619886,Masters,14,Never-married,Handlers-cleaners,Husband,White,Male,0,0,18,United-States,<=50K
67,Private,720369,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,73,United-States,<=50K
67,Private,772105,Some-college,10,Married-civ-spouse,Other-service,Not-in-family,White,Male,0,0,42,United-States,<=50K
63,Private,85789,Bachelors,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,23,United-States,>50K
46,State-gov,1010555,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,43,United-States,<=50K
23,Private,596252,Assoc-voc,11,Never-married,Adm-clerical,Husband,White,Male,0,1177,45,United-States,<=50K
18,Private,172980,Masters,14,Never-married,Machine-op-inspct,Unmarried,White,Male,0,3583,51,United-States,<=50K
29,Private,1365323,HS-grad,9,Married-spouse-absent,Transport-moving,Husband,White,Male,41073,0,51,United-States,<=50K
42,Local-gov,539800,Assoc-acdm,12,Married-civ-spouse,Other-service,Husband,White,Female,0,0,37,United-States,<=50K
60,Private,355506,Some-college,10,Divorced,Other-service,Husband,Asian-Pac-Islander,Male,66128,0,19,United-States,>50K
43,Local-gov,740092,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
19,Private,1417333,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,20,Japan,<=50K
29,Private,1231251,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Other,Female,0,0,54,United-States,<=50K
73,Private,159982,Bachelors,13,Never-married,Craft-repair,Other-relative,White,Male,0,0,31,United-States,<=50K
74,Private,1027351,Doctorate,16,Divorced,Sales,Other-relative,White,Male,0,0,47,United-States,<=50K
39,Self-emp-inc,994952,Doctorate,16,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,32,United-States,<=50K
63,Local-gov,1321857,Assoc-acdm,12,Never-married,Transport-moving,Own-child,White,Male,0,0,34,United-States,<=50K
59,Private,1439679,11th,7,Never-married,Tech-support,Husband,White,Female,0,0,30,Japan,<=50K
71,State-gov,1114718,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,<=50K
68,Private,979199,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,32,United-States,<=50K
53,Private,535001,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Female,0,0,49,United-States,<=50K
40,Private,1341116,Some-college,10,Never-married,Priv-house-serv,Wife,White,Male,0,0,32,United-States,<=50K
53,Private,1406234,10th,6,Never-married,Craft-repair,Husband,White,Male,0,0,37,United-States,<=50K
36,Self-emp-inc,1477142,Doctorate,16,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,Jamaica,>50K
37,Private,1423369,Assoc-acdm,12,Divorced,Craft-repair,Unmarried,Black,Male,0,0,41,United-States,<=50K
52,Private,961003,Bachelors,13,Widowed,Machine-op-inspct,Husband,White,Female,0,0,28,United-States,<=50K
50,Private,1425800,HS-grad,9,Married-civ-spouse,Tech-support,Own-child,White,Female,0,0,48,United-States,<=50K
51,Private,1168560,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,36,United-States,<=50K
39,Private,367318,10th,6,Married-spouse-absent,Exec-managerial,Husband,White,Female,0,0,46,United-States,<=50K
41,Private,59562,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,39,United-States,<=50K
18,Private,1461836,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,47,United-States,<=50K
52,Private,643898,Assoc-voc,11,Separated,Other-service,Husband,White,Female,0,0,35,United-States,<=50K
50,Private,1303384,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,0,0,30,Jamaica,<=50K
71,Private,438374,Masters,14,Never-married,Prof-specialty,Husband,White,Female,0,0,45,United-States,<=50K
46,Private,545330,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,34,United-States,<=50K
44,Self-emp-not-inc,1230525,Masters,14,Separated,Handlers-cleaners,Husband,White,Male,0,0,57,South,<=50K
21,State-gov,788864,Bachelors,13,Widowed,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,1013823,Bachelors,13,Separated,Exec-managerial,Husband,White,Female,0,0,23,United-States,<=50K
37,State-gov,485553,HS-grad,9,Married-civ-spouse,Transport-moving,Unmarried,Black,Male,74475,0,32,United-States,>50K
39,Private,920459,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,28,United-States,<=50K
38,Private,732016,Prof-school,15,Widowed,Exec-managerial,Husband,White,Male,0,0,52,United-States,<=50K
40,Self-emp-not-inc,1389235,Bachelors,13,Never-married,Craft-repair,Husband,White,Male,0,3106,49,United-States,<=50K
61,Self-emp-not-inc,739661,Bachelors,13,Never-married,Farming-fishing,Other-relative,White,Male,0,0,39,United-States,>50K
25,Self-emp-inc,143641,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,43,United-States,<=50K
36,Private,1101098,Some-college,10,Separated,Adm-clerical,Husband,White,Female,0,0,38,United-States,<=50K
27,Private,1422172,Assoc-acdm,12,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
35,Private,1317196,7th-8th,4,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,46,United-States,<=50K
57,Private,161226,Bachelors,13,Widowed,Sales,Husband,White,Male,0,0,48,United-States,<=50K
20,Private,1488270,12th,8,Widowed,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,37,United-States,<=50K
37,Private,525216,Some-college,10,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,0,941,32,United-States,<=50K
19,Private,1244981,11th,7,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,47,United-States,<=50K
72,Private,943901,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,3281,58,United-States,<=50K
59,Private,1450548,Masters,14,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,53,Germany,>50K
31,Private,517026,HS-grad,9,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,0,58,United-States,<=50K
29,Private,910764,HS-grad,9,Separated,Transport-moving,Husband,Black,Female,0,0,41,United-States,<=50K
23,Private,1021152,Doctorate,16,Divorced,Prof-specialty,Own-child,White,Male,0,0,28,United-States,<=50K
44,Private,240559,Some-college,10,Married-civ-spouse,Transport-moving,Own-child,White,Female,11247,0,29,United-States,<=50K
60,Private,1158442,10th,6,Married-civ-spouse,Priv-house-serv,Husband,White,Female,0,0,56,United-States,<=50K
51,Private,224232,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,17,United-States,<=50K
68,Self-emp-not-inc,1236911,Doctorate,16,Separated,Adm-clerical,Other-relative,White,Male,0,0,58,United-States,<=50K
37,Private,198949,10th,6,Never-married,Priv-house-serv,Own-child,White,Female,0,0,30,United-States,<=50K
33,Private,277375,Doctorate,16,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,63,United-States,<=50K
45,Private,743691,Bachelors,13,Married-civ-spouse,Sales,Own-child,White,Male,0,0,39,United-States,>50K
29,State-gov,281415,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,4086,48,United-States,<=50K
73,Self-emp-not-inc,125653,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,68,Vietnam,<=50K
28,Private,89611,Assoc-acdm,12,Widowed,Craft-repair,Husband,Black,Male,0,0,36,United-States,<=50K
45,Private,435438,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,35,United-States,<=50K
47,Private,737820,Doctorate,16,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,31,United-States,<=50K
21,State-gov,77368,Some-college,10,Never-married,Protective-serv,Husband,White,Female,0,0,27,United-States,<=50K
44,Private,215575,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,36,United-States,<=50K
43,Private,916354,HS-grad,9,Married-civ-spouse,Protective-serv,Own-child,White,Male,0,0,33,United-States,<=50K
32,State-gov,483207,Bachelors,13,Divorced,Machine-op-inspct,Husband,White,Male,0,0,24,United-States,<=50K
25,Self-emp-not-inc,1132376,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,37,United-States,<=50K
20,Private,1254543,Bachelors,13,Divorced,Other-service,Wife,White,Female,0,0,45,United-States,<=50K
18,Private,57202,Assoc-voc,11,Separated,Sales,Wife,White,Female,0,0,29,United-States,<=50K
45,Private,1414512,Masters,14,Widowed,Other-service,Husband,White,Male,0,0,38,United-States,<=50K
23,Private,1022772,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,<=50K
72,Private,1227407,Assoc-voc,11,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,22,United-States,<=50K
31,State-gov,718859,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,Asian-Pac-Islander,Male,0,0,63,United-States,<=50K
55,State-gov,13243,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,31,United-States,<=50K
56,Private,1320768,Doctorate,16,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,42,United-States,<=50K
46,Private,851890,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,55,United-States,<=50K
68,Private,67154,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,25180,0,59,United-States,<=50K
24,Private,258627,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Male,0,0,45,United-States,<=50K
31,Self-emp-not-inc,316836,HS-grad,9,Separated,Exec-managerial,Husband,White,Female,94678,0,31,United-States,>50K
32,Private,567682,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,30,United-States,<=50K
25,Private,666172,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0,33,United-States,<=50K
34,Private,644798,Prof-school,15,Married-civ-spouse,Other-service,Not-in-family,White,Male,39836,0,62,United-States,>50K
35,Private,1295523,Some-college,10,Never-married,Tech-support,Unmarried,White,Male,0,0,35,United-States,<=50K
61,Private,1406059,11th,7,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,43,United-States,<=50K
35,Self-emp-not-inc,1015545,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,27,United-States,<=50K
67,Self-emp-inc,949023,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,26,United-States,>50K
62,Private,1289428,Prof-school,15,Divorced,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
69,Federal-gov,407909,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,36,United-States,>50K
23,Private,837302,Masters,14,Divorced,Other-service,Husband,Black,Male,0,0,36,United-States,<=50K
74,Federal-gov,962409,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,22,United-States,<=50K
52,Private,434316,11th,7,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,39,United-States,<=50K
73,Private,1419251,Some-college,10,Never-married,Protective-serv,Wife,White,Male,0,1503,58,United-States,<=50K
38,State-gov,360408,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,29,United-States,<=50K
72,Private,99728,Doctorate,16,Married-civ-spouse,Farming-fishing,Wife,White,Male,0,0,50,United-States,<=50K
51,Private,490281,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
22,Private,1218408,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,30,Jamaica,<=50K
41,Private,565936,7th-8th,4,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,17,Japan,<=50K
25,Private,332884,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,54,India,<=50K
71,Private,1301543,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,50,United-States,<=50K
35,Local-gov,238596,Some-college,10,Divorced,Transport-moving,Husband,Other,Male,0,0,27,United-States,<=50K
